applicant_id,age,employment_type,years_at_job,annual_income,income_stability,existing_loans,monthly_emi,debt_to_income_ratio,credit_card_utilization,savings_balance,investment_value,property_value,avg_account_balance,bounced_checks,credit_inquiries,risk_score,recommended_credit_limit
APP_0257,32,Business,22,4344845,0.5596577970667065,0,120880.05693078856,0.3338578667753309,0.1600385709021307,10031989.112956885,7944996.128476304,29540736.38446972,429099.3731490276,2,4,0.5760000000000002,965292.05472784
APP_0258,31,Salaried,28,465442,0.9556746057210128,2,13206.095664044515,0.34047883080713426,0.35016568557021144,1092090.064524755,172677.70044969072,3641541.8957918407,22063.25522603334,1,10,0.7200000000000001,153778.8738142553
APP_0259,46,Self-Employed,29,3871815,0.8820356625968427,2,117297.49407071502,0.36354266121924217,0.17436105234993785,9824384.901729373,2048828.8162313073,17837442.5230944,627061.3777753462,2,6,0.81,1492694.5943944182
APP_0260,55,Self-Employed,21,1599041,0.5452226225510585,0,52564.57536673094,0.39447075115695673,0.7754798779451573,1214124.2707824702,2942568.3128285683,8545392.881145965,180347.19245301723,3,2,0.45360000000000006,322428.1868484184
APP_0261,47,Business,1,1296016,0.6932318625461995,3,14459.352840035148,0.13388124381213024,0.42902741098813946,796960.1731231459,869501.2311211973,4961332.639272892,168142.12039288055,5,8,0.5599999999999999,367973.19985736045
APP_0262,61,Business,19,2078921,0.8911582230203194,2,44303.52226167516,0.25572990370490367,0.650593314770342,4252635.683716358,2035526.0870105808,15674789.331629122,211858.42417147118,5,10,0.616,584680.0187374775
APP_0263,34,Business,29,657733,0.5046579469543657,1,13794.320227294864,0.25167027156542,0.475431149315066,1144183.9912811136,327371.45441859966,5105895.779911434,53766.971840712395,2,4,0.6400000000000001,92667.85958852798
APP_0264,39,Business,21,3376242,0.6613107973846891,1,34789.12920680874,0.12364917872643752,0.4553511011675673,6524882.500291922,1210165.8370457566,18522419.18282766,274064.2754330253,3,10,0.5599999999999999,391577.5089235936
APP_0265,50,Self-Employed,2,4873553,0.7196395158772758,0,137082.88678670063,0.3375349855516925,0.8705369986240038,10204466.072835868,8783115.354342842,29538571.343537334,601840.7357672531,3,5,0.45360000000000006,763417.0231488877
APP_0266,28,Salaried,28,2206143,0.7995917876664195,3,57910.77950991762,0.3149974204387528,0.3906356377358049,3598949.77615637,828156.6085309454,15288995.196561333,92528.47262445615,2,10,0.7200000000000001,930456.0344784983
APP_0267,43,Business,17,3336419,0.7808384213039942,0,102612.43815223488,0.3690631356034175,0.49393771374493356,8523204.799718441,5126473.196244906,15624105.908479135,245069.41952785643,1,3,0.7200000000000001,596467.6144896703
APP_0268,50,Salaried,15,1099345,0.9150363743408029,0,29970.41691264372,0.32714480254308215,0.13720028952733587,2290046.8546043397,1549917.2542523202,2318488.607143911,168349.25307937118,3,10,0.63,301778.6388580928
APP_0269,57,Salaried,16,318193,0.8591093042557252,0,7052.426965159032,0.265967898671273,0.4462483038831717,624549.7862652385,593069.6145941045,2555004.9832086386,49459.71388088747,5,9,0.77,66020.04652942525
APP_0270,33,Salaried,13,1649910,0.8512330358059493,3,31018.228769963254,0.22559942375011913,0.5871949548477544,3681425.7674153065,1067210.9889237538,7557957.172663536,139457.02158266108,2,7,0.8,688895.1485207356
APP_0271,33,Self-Employed,20,4497438,0.6195652539821697,2,117518.91954192675,0.3135623069185436,0.8484096619700287,9361229.25476945,2525762.7467432385,29761833.306546323,350751.1581236513,2,10,0.5184000000000001,590022.5325286655
APP_0272,36,Business,18,2904331,0.7841410908562101,2,65028.95455345659,0.26868406343542767,0.5662450168766867,8296756.267866194,4293247.538175634,20528367.30939526,445524.13387265865,4,4,0.5599999999999999,896145.5631010026
APP_0273,52,Salaried,17,746569,0.7075816423763416,1,7211.8254237712645,0.11591949985233137,0.14528381943644533,871578.7491018935,1204930.9702879821,7355042.160179312,94881.79595178436,1,0,1.0,355544.4827365634
APP_0274,43,Salaried,25,435502,0.8076047312036743,3,4744.939526338371,0.13074400190139301,0.7944282989235283,1022877.1352505913,765052.7536812347,3345402.0816829223,48700.22270185462,1,8,0.8,178981.86956787738
APP_0275,43,Business,22,594095,0.8705939244675118,3,11137.789638128168,0.22496987124540355,0.7304892240513725,1314656.1358948827,1151653.0294271337,881767.5209516527,79980.28440792936,1,9,0.6400000000000001,208186.09094884602
APP_0276,53,Salaried,30,1842418,0.926532311562565,1,51103.15167970327,0.33284402353669973,0.8714318585008246,2276204.824628969,956890.4042737081,13162104.606108151,119828.54409086925,1,8,0.7200000000000001,328639.2797542794
APP_0277,27,Self-Employed,9,4869087,0.6056958381237583,1,111662.69804125199,0.2751958173051794,0.3040129185059376,6458390.943371822,7193787.468119243,11652948.696080077,296428.01834936225,2,9,0.7200000000000001,772462.9634696478
APP_0278,65,Business,27,2726269,0.6962203764614706,2,27686.22466858053,0.12186423864371651,0.6661452491155803,4944055.211047642,5241464.506307511,15500084.041217651,381538.47465416894,1,6,0.8800000000000001,1000988.4161432697
APP_0279,50,Salaried,12,1227771,0.9650190216601353,2,20393.272318044885,0.19931996098339075,0.3348594857361631,3530787.8569374504,1611946.7851505151,6474913.969245765,137305.93066244546,5,0,0.7,211326.579798631
APP_0280,47,Self-Employed,8,2245370,0.8835587264295734,2,40119.48196585114,0.21441178228542007,0.7369652685224275,1759101.6003449678,1486127.3287459968,16875708.005890187,100491.27137545464,4,5,0.504,459143.82636858866
APP_0281,57,Self-Employed,16,567854,0.6185735878297138,1,9279.388676612543,0.19609382714456625,0.1658763584388007,420150.1080452317,1106708.7103116056,4520042.124689939,61508.46570077913,5,1,0.6930000000000001,111883.49273678004
APP_0282,65,Salaried,28,2079263,0.9506995233236107,1,45280.50267452965,0.26132626420724836,0.662194293014033,6114197.198387877,3317198.247031803,14178599.262269666,330884.6727543471,5,10,0.77,418672.9326747024
APP_0283,54,Business,11,517813,0.5350083591736794,0,6619.274738011586,0.15339764906663028,0.30152640079310067,350096.07776248356,869363.8956294816,4763299.219593118,47960.23565807193,3,10,0.5599999999999999,104907.0272196674
APP_0284,45,Salaried,13,796210,0.8604503110183006,0,21682.668000700018,0.3267881790085533,0.5684864106507114,1793228.2055186504,263275.59531810845,7446498.09243943,43738.68914070302,5,4,0.63,222026.8146796643
APP_0285,43,Self-Employed,13,3514450,0.8288489480636214,0,70932.23315147827,0.24219630321038546,0.5267742110482796,2955489.5581379393,3176312.8788294466,28738928.17815317,386175.586518509,5,2,0.63,706791.8787874073
APP_0286,48,Salaried,18,892964,0.7369705476800497,0,20226.793852042534,0.2718155784830188,0.41526536069602993,1668783.2902636547,315420.19331873074,2581091.0253420854,119965.6745654789,5,5,0.7,177955.53089982842
APP_0287,57,Salaried,6,1071721,0.7662363908072224,2,14137.595479262816,0.15829786460389764,0.24508638781892006,2678391.6807754347,1858419.9756237562,9283771.911389964,169560.08723163264,4,7,0.77,377845.68811759684
APP_0288,29,Self-Employed,22,765079,0.600275045925982,1,20253.985918632003,0.3176767772002421,0.48975232810699887,1015357.2499022158,329586.28905647126,5278476.513387795,41446.08821356958,4,1,0.45360000000000006,194358.76956259558
APP_0289,45,Self-Employed,15,2954366,0.7465369721037812,2,75837.94466087317,0.308037438804291,0.22191596964330673,5663976.758230973,4886106.501157375,28444429.920906622,185376.43799299045,2,3,0.81,1230652.6093352363
APP_0290,52,Self-Employed,27,3215587,0.5537223329531555,2,97369.51485458377,0.3633657488523885,0.4702787008604882,4491705.580289135,2411205.4475292796,19181125.77220291,204633.32221199104,4,1,0.567,978563.099115175
APP_0291,33,Business,7,2408172,0.793417846817779,0,63862.23503463121,0.31822761016055934,0.8136841477074044,6318966.705422323,3219551.8291555485,20021016.059589498,274602.0833359672,4,3,0.32256000000000007,436955.37481969397
APP_0292,60,Self-Employed,18,4727139,0.6888415803131703,1,82624.71283216277,0.20974558903090287,0.278645318099484,11488659.509108907,7184345.035375859,17107480.31294954,471552.4865623115,4,1,0.6930000000000001,1175114.0274758108
APP_0293,57,Salaried,22,1301938,0.95439455203116,1,35495.36728387564,0.32716182138205324,0.21229655412566928,1169213.2908367869,1587639.2564106374,7931813.538844326,196190.4184983339,1,7,0.9900000000000001,741991.9151309393
APP_0294,27,Salaried,25,2345319,0.7695249722812947,2,41205.40899246213,0.21083055563424233,0.1342467526709175,2385037.4153559366,4301096.853072822,9970566.201698616,235413.61163849928,3,0,0.5599999999999999,283639.7195028171
APP_0295,45,Salaried,23,2486796,0.890070094532476,2,72627.22530350873,0.35046167986521803,0.31065285550732274,4627616.892502785,1275551.450651579,17116810.386000816,217168.8207901282,5,1,0.63,637114.7732003572
APP_0296,49,Salaried,17,2002225,0.8058694023279177,2,41055.36814146587,0.2460584688022527,0.4856880717705008,4025528.3250062736,2209068.0012174756,4506437.367737559,124873.55639327776,0,8,1.0,915799.2964427733
APP_0297,38,Salaried,6,960004,0.8086668832645273,0,23866.730874151002,0.2983328928731672,0.431690948076085,1272544.7388309746,387850.8854291814,6794010.551625577,97482.94578099184,4,2,0.7,308384.5670673228
APP_0298,51,Salaried,8,480960,0.7383655344847287,1,5627.921953153566,0.14041721440003907,0.510114252800887,1311575.1201744124,223337.2293664559,1200991.8918549493,75497.50586378468,4,6,0.7,148049.15836576582
APP_0299,61,Business,1,2577789,0.8789015474490777,1,50430.36210864145,0.23476100848583706,0.894220658966383,6878200.95948858,1306991.1231612272,21842307.79986036,301012.3035979166,4,2,0.49280000000000007,570741.8127955733
APP_0300,57,Self-Employed,6,3074534,0.868940777937979,0,43285.37422541474,0.16894413615363396,0.4083695061934781,2371773.2664352055,1734736.289240074,26860128.948837213,321939.39722436987,3,2,0.6930000000000001,942183.7319078795
APP_0301,36,Self-Employed,29,527462,0.8511010550971873,0,5624.370810203087,0.12795698974037378,0.6275140889306595,1453137.7080549512,617507.556859366,533159.5666132369,83805.02014642398,5,10,0.63,123814.9529646816
APP_0302,51,Self-Employed,28,564386,0.7790571228558317,3,7941.187423985332,0.16884587691371505,0.741840156806251,1396228.2962025166,500173.37405883987,3556440.4383040187,75820.13557677173,5,9,0.504,68008.35989489617
APP_0303,33,Self-Employed,16,2150459,0.8640341426701941,0,33149.32555716344,0.18498000040268672,0.8014130505545797,3272174.45978741,1161759.2922496933,15875418.493784687,301805.0435677579,4,8,0.4032,214279.0404070099
APP_0304,25,Self-Employed,21,1923176,0.7751066947111105,2,35683.49267014301,0.22265352315217957,0.18526657315956696,3010114.635998025,2411021.00322076,6445959.103456794,209010.34078614105,4,5,0.504,431089.7941510096
APP_0305,50,Salaried,14,2323616,0.7536158793498865,3,34105.511601491075,0.1761332936328089,0.3453224693396756,3162187.5454362533,3415460.6061916137,17710698.45444587,345153.4804652927,5,1,0.7,811843.4880401294
APP_0306,53,Business,6,1041198,0.585783256615232,3,29138.302324858465,0.33582433686801316,0.7406829866801274,2118903.960250794,1491220.439011166,1528973.4139698804,94024.99675223102,5,0,0.4032,219035.45983608643
APP_0307,34,Self-Employed,30,3852210,0.5352562757256044,2,53459.38885064326,0.1665310733858536,0.16403178935664214,2289708.7292379094,3435350.1011218075,37982917.35959517,456149.298526854,4,4,0.504,940939.796355079
APP_0308,63,Salaried,25,1035140,0.892087394359041,3,8903.335685146703,0.10321311921262867,0.7804541090541137,2926233.2997207213,1172478.139273809,2849448.977256964,144569.30586626305,4,8,0.616,305674.7863283518
APP_0309,64,Salaried,22,451251,0.807921999482639,0,14766.954711191194,0.3926937702837098,0.16947425005923,536917.4714524813,414690.9336508943,3170922.0128854252,41672.14428028302,1,8,0.9900000000000001,92093.62482290053
APP_0310,29,Salaried,18,1493253,0.9178416129121887,2,25415.480471608822,0.20424252665777726,0.7524119035989514,1591417.6340428698,2887208.9328466635,7604885.285610748,137620.0262823293,0,4,0.6400000000000001,258047.41645166403
APP_0311,57,Salaried,18,603608,0.8509507498761679,2,19320.71943929063,0.38410463955329877,0.7423537940578859,1745497.542711172,1072613.5185100334,5021008.208610839,68526.65138070354,5,7,0.5544000000000001,196240.48045260957
APP_0312,61,Self-Employed,25,2240723,0.802989314018669,3,56854.313192470414,0.3044784019754539,0.8172190581967026,5949249.971015232,2392075.5294183632,7440047.091968792,200546.5512853124,1,10,0.7128000000000001,767401.3116927419
APP_0313,45,Self-Employed,12,4532751,0.7142607629588937,2,65905.17317733917,0.1744772828086233,0.1744075441296734,9900637.764976708,7605659.01576952,7634328.410726097,716588.0296889174,3,5,0.63,974956.4719257575
APP_0314,61,Self-Employed,6,1795240,0.6995997361454732,1,25501.146566930853,0.17045841157904806,0.293645214275971,2088785.8560234546,1099716.5539608772,15285506.926904088,262479.35725561954,2,2,0.9900000000000001,909216.6010338867
APP_0315,32,Salaried,22,2366386,0.8841480925827258,0,69887.89337454771,0.3544031787267895,0.39695722830693414,3049188.376138154,4298819.782843112,21129189.020269223,268541.2438467658,2,7,0.7200000000000001,465390.2640107598
APP_0316,57,Self-Employed,13,2063049,0.8000677543183123,1,19984.833265728874,0.11624445138663526,0.7394159342239849,3498518.8893359993,2420745.1848934917,11392727.855031641,187492.53799671456,5,2,0.5544000000000001,437918.8571935854
APP_0317,32,Business,17,4059351,0.6262605061805563,0,35027.461049807614,0.1035459935831347,0.2686019085611582,7925966.236806091,3189777.7744131945,26446683.404198278,300916.6970884338,4,4,0.44800000000000006,536221.3348120217
APP_0318,55,Business,11,3269594,0.573565469678551,3,44455.51017451941,0.16315974463319693,0.6605701014530406,4678050.313555284,5681857.807994909,11498069.35693904,209753.67619713504,1,9,0.8,1240888.7781972324
APP_0319,31,Business,9,2178077,0.7221360189682804,3,28826.661098112763,0.1588189642410958,0.7400299665877099,5110541.935483467,2289979.286962337,2369052.1414989084,205516.26760781728,1,10,0.5120000000000001,453656.4737871708
APP_0320,45,Self-Employed,10,2305322,0.7248553808286845,0,42172.13339685092,0.21952057055899826,0.6524345407685154,1498668.9559187137,3838067.2580921175,12192513.369436856,277559.4852242266,3,5,0.63,441381.14291733893
APP_0321,48,Business,18,2361868,0.6376561105842451,3,26840.906987865277,0.13637124676501114,0.7938948671793095,6867819.463755179,1318216.6307366425,14603548.214352967,290056.3695543099,1,4,0.6400000000000001,517031.5966172721
APP_0322,57,Self-Employed,25,3949121,0.8558529796552883,3,93495.1539290962,0.2840991317179581,0.4710016645891201,11418828.389758099,6961762.337739338,26716695.570356198,622924.4738877608,3,10,0.6930000000000001,1217641.8384943523
APP_0323,50,Salaried,3,979475,0.803087646279226,2,15921.649561285665,0.1950634725086684,0.3330850822355359,1144693.8001200452,1332438.3442687204,3370601.6066400134,95282.31436352048,2,9,1.0,399992.39462616626
APP_0324,53,Self-Employed,6,1742549,0.8416847378703984,1,46225.719078713424,0.3183317249297214,0.6296180382469118,4968169.854352467,2546307.517473109,2998199.560282671,108962.41632638099,0,1,0.81,318309.2258053173
APP_0325,55,Business,2,421164,0.8083734822184221,0,4603.972558784381,0.13117852120649573,0.5944817373470924,299354.1757705499,790466.3891340579,1898866.695177004,29623.058954066135,5,4,0.5599999999999999,88978.4488317036
APP_0326,33,Salaried,17,1015581,0.7085713879059738,2,30307.53059893777,0.3581106452240178,0.360161053325183,1716724.7691738124,1985427.119219274,5956644.028898427,76898.2396011177,3,2,0.504,300875.7432398398
APP_0327,59,Salaried,19,2214881,0.8893142567923179,3,47442.37103987957,0.25703794130635227,0.6116225989686497,2822097.9801861425,1827061.8493044951,12972587.030223541,315078.2010847971,3,4,0.77,590622.9652093063
APP_0328,41,Salaried,10,344274,0.7000277039184784,1,5828.715900033113,0.20316547517499828,0.47535836419522093,179295.41233363954,640266.7086414985,3278389.65396798,34874.97357657562,0,6,1.0,178742.21015211235
APP_0329,63,Salaried,26,330274,0.864463658720949,1,6151.924643832047,0.22352076071984037,0.5484434869116924,491077.87086119107,163117.40474128842,2521331.75931525,29850.84957010347,3,3,0.77,77613.70462776221
APP_0330,52,Business,8,4533639,0.8058153176306458,2,70045.87726862247,0.18540305640203592,0.6943415137049214,11433935.587731773,4276250.612060957,39358053.4834238,292272.6625757953,2,1,0.8,1649363.5605836986
APP_0331,64,Self-Employed,9,4327161,0.5751157770176045,0,52519.03848202451,0.14564479153521076,0.8757729741035148,2402990.262826913,8438823.70922531,15313956.220779506,247931.4702463345,3,0,0.5544000000000001,703198.5222246062
APP_0332,34,Salaried,16,1210952,0.8025738561605879,2,33878.15842700822,0.3357176016259097,0.49871660469748647,1729836.0965671914,1761308.6679030836,1556841.1759198105,62599.62333818097,1,0,0.7200000000000001,267321.32383120776
APP_0333,50,Salaried,18,2271938,0.7544811215822226,2,65351.391051220075,0.34517521719987115,0.7626016379154652,1828691.7350939692,3595710.410456159,7362581.426654759,313686.1009167654,3,3,0.504,566857.6026911872
APP_0334,27,Salaried,15,694098,0.8563417360171852,1,13988.83162818802,0.2418476634974546,0.6451538560462826,888635.216082929,542447.1233992948,4624412.854172491,32580.894955308955,4,8,0.5599999999999999,96729.28816101242
APP_0335,55,Business,10,1867014,0.6441706624255168,0,55869.97382904561,0.35909729972488014,0.27423059924408233,1460604.536354615,2500372.620115344,7319855.021347958,116850.26605740748,2,9,0.7200000000000001,333185.6054529612
APP_0336,40,Salaried,2,2293429,0.9065219616805291,1,40406.319957855136,0.21141959899097015,0.17158392219973956,2050890.0317457244,836007.147259098,15062791.53138222,362413.99129538797,5,0,0.7,359465.26568732254
APP_0337,34,Business,18,1100866,0.5503309830660905,1,17891.078618305564,0.19502186771111724,0.5466803538117517,2324605.1026601377,908403.7218583305,9936596.576668533,146762.2487238474,0,6,0.6400000000000001,241850.21952719195
APP_0338,33,Self-Employed,29,531253,0.6941208532650053,3,11851.698260814635,0.2677074371905206,0.5341872614445554,916533.6076367232,648162.1932947055,3130453.4051034087,43630.09619840294,3,4,0.504,146477.41022129258
APP_0339,63,Business,6,777778,0.7124549721331164,3,12230.675610612407,0.18870179836322046,0.31067941511634556,1102719.4675714418,156563.36050188076,5243961.713156887,69258.88535768307,1,0,0.8800000000000001,306558.5398757994
APP_0340,48,Business,8,2890177,0.7884014250735694,3,37803.71644497198,0.1569608357341657,0.6465793460461446,6977856.177395969,1379876.6417701785,10254815.487338623,268474.9942474146,2,1,0.8,551451.5956576995
APP_0341,29,Salaried,27,844312,0.7535916400108325,0,11301.37705509041,0.16062370860663466,0.4882962297893563,630603.095625989,1036664.7863551076,7199191.533173619,104616.01834480393,4,9,0.5599999999999999,227199.58109716864
APP_0342,41,Salaried,12,1225778,0.881786087269735,0,10615.83330515391,0.10392583295005044,0.8368281674905902,2622396.853321657,2293585.937930305,10405260.823142704,122791.15842300092,5,0,0.5599999999999999,236388.1437335032
APP_0343,51,Self-Employed,26,689056,0.8294571865109602,2,14855.25778149794,0.25870624938753206,0.6874402706050164,1781996.1420677763,234474.5077877674,2027961.1056656428,73454.97221713072,0,3,0.9,255914.0054766656
APP_0344,37,Salaried,17,1343387,0.8710083006888443,1,29949.36275527129,0.26752704400389127,0.5465132857274091,3177474.2332002255,2121624.7325771884,8314320.117522759,169237.52604976075,5,10,0.7,348717.73719593947
APP_0345,31,Salaried,26,1056637,0.8649896399711605,2,26174.621187487388,0.29725956430623635,0.5271203815843676,2113051.3963645743,1986832.5320708763,9639028.10742022,116681.07908971062,2,5,0.8,308485.01717819326
APP_0346,65,Self-Employed,27,2913302,0.7433653481028156,1,51594.31682026957,0.21251892246091714,0.5401909644970114,6879604.979627534,2470524.905152914,14775193.515953138,470919.8876146581,0,0,0.9900000000000001,1710838.8211453725
APP_0347,63,Salaried,17,866590,0.9980236028663618,2,7363.895370819246,0.1019706486918046,0.8875155402534407,898703.2533469191,664525.8362318213,6883937.610594289,138294.89942573977,2,8,0.8800000000000001,308477.9311966978
APP_0348,61,Business,5,990937,0.515094520033508,2,12125.116024361823,0.1468321319037859,0.3119905434076958,2699375.1947963205,643853.8149445305,3276230.504900159,78486.6405083992,4,6,0.616,261030.24674417466
APP_0349,38,Business,3,2923714,0.817161677725712,1,60053.796878183006,0.24648291951203027,0.8192192774390882,6599172.5751022855,4897593.655428436,5433068.9651441565,356542.5207808415,0,9,0.6400000000000001,659811.5084576979
APP_0350,28,Self-Employed,12,3843209,0.6666086850471677,0,115596.02564539918,0.36093595423636604,0.28137413708972125,8193521.579336272,4935229.711096081,4238711.442424159,533606.4870856791,3,0,0.45360000000000006,561184.9892626598
APP_0351,27,Self-Employed,18,4938832,0.5598320076669205,1,60072.34906851939,0.14595924478140432,0.638908193895689,14783989.87977685,9620214.741220815,38402193.56963415,560920.5517104269,0,3,0.7200000000000001,1325570.0283883216
APP_0352,50,Salaried,5,1709991,0.7247635337915748,0,37683.31698020912,0.2644457215052649,0.3100463812653958,2558689.6178809106,1679354.8013425246,12450161.717703314,234133.3042853519,3,8,0.7,334252.6038383384
APP_0353,50,Business,19,1845000,0.7244670439243222,1,26551.783605885354,0.1726945275179535,0.3130056725548023,2906178.1848537633,2643014.8061742075,11409782.829453938,102827.20159215314,3,6,0.5599999999999999,357597.8120931139
APP_0354,37,Self-Employed,12,403061,0.8078725168252553,1,13310.94089924961,0.39629557508911883,0.5929767955636027,1199266.8754136632,401439.9650064808,932024.6638580163,19055.25715282711,1,3,0.81,154798.1524879748
APP_0355,34,Business,28,919863,0.5449486963140417,0,13254.803687225402,0.17291449296982792,0.5968019540711027,799538.199690896,1562295.8348654849,3301540.8205067487,77797.95430616807,0,4,0.6400000000000001,223725.18055733782
APP_0356,26,Self-Employed,7,4713116,0.5847501254195016,2,103939.92464494788,0.26464001644334123,0.5984335942859863,14048645.593553191,6839334.870875647,33059422.76770473,418253.6985321671,5,8,0.504,516397.13904397655
APP_0357,35,Salaried,10,1141780,0.9367565483522267,2,11030.125213602487,0.11592557459688368,0.6238062974523096,594679.4865378742,1027101.0611820286,3929770.88163713,169185.57474978452,5,5,0.7,436158.8600054794
APP_0358,26,Self-Employed,28,3442391,0.5924674480551269,3,72451.45822932692,0.2525620996429293,0.6677510386681778,9499898.112493873,3691592.1331262174,21941654.541915204,181308.15310447,1,8,0.7200000000000001,1454189.5927704107
APP_0359,60,Business,1,533467,0.5989568558999006,2,8894.268140272734,0.20007089038923273,0.4147198542618198,476126.3000423494,439685.54203588323,2223073.146320436,63920.302917528636,1,8,0.8800000000000001,145694.72116782703
APP_0360,28,Business,9,3447822,0.8561608344315046,0,110112.23197724823,0.3832410094624893,0.8592931346904864,3668333.4692507978,2810716.4707550453,15638008.24746576,202815.54734234282,5,6,0.32256000000000007,454068.1556605383
APP_0361,64,Business,22,2107804,0.6669333345900798,1,40037.648997403834,0.22793949910373357,0.3499062115534269,4243899.3925168,2125729.8899171147,4607552.44735153,259735.72332807523,4,8,0.616,614950.9400988963
APP_0362,37,Salaried,10,2496999,0.9728688146216851,3,82963.98618733815,0.3987057400696027,0.8806215272548794,2154612.9622355183,4692994.517738493,23107251.433884624,203140.09012201388,4,8,0.504,729218.7820749576
APP_0363,32,Salaried,11,910366,0.9181238599780575,2,27617.43726768943,0.3640395700325728,0.4312321243357431,1391157.0568239202,908006.4011433983,8561006.048283216,139680.1212123976,5,4,0.504,119653.53866599732
APP_0364,37,Salaried,5,1074882,0.7078594664389956,2,25231.184706639207,0.2816813533761571,0.5898896171504936,2139984.435016327,661742.8048501001,1327221.766080751,55465.08868542003,3,2,0.7,301666.58401821944
APP_0365,63,Self-Employed,23,3336998,0.5735905911091848,3,68807.14102964579,0.2474336791199004,0.2100101778732918,3280768.1611253237,860989.5183871817,26298379.644333895,145304.4029707074,2,6,0.9900000000000001,954820.1367939919
APP_0366,37,Salaried,3,1042719,0.9781309618533381,3,31293.62216255805,0.36013870079158106,0.4919543188086909,1368296.6077137191,1067307.2243085585,3358654.797834172,96216.90896438512,0,9,0.9,463717.4105538699
APP_0367,49,Business,11,3506375,0.7446019498680208,0,74859.56559765848,0.2561947273671247,0.46128767405092963,9002706.363014506,968981.9934935204,34932356.81482371,373444.7100166504,3,0,0.5599999999999999,830747.9416100463
APP_0368,58,Business,2,1792580,0.6164717448936519,3,54572.00183803049,0.3653192728114594,0.7189416100241005,2177601.932326885,895708.9944520225,6542518.20120357,280620.81488729693,5,8,0.4435200000000001,446394.1676121844
APP_0369,54,Business,15,958672,0.7890587165971332,0,12297.478328457177,0.15393141756668197,0.5683581765761522,2622754.0747768492,1134619.7451138624,4350070.48254038,78706.28404649188,0,2,0.8,292565.44585826615
APP_0370,37,Self-Employed,3,2297842,0.6296299120536966,1,60416.4734010219,0.31551241591556894,0.1988353734683468,1804753.4783934911,2318332.207407373,9803721.069050957,246199.59244237316,3,8,0.567,579557.2303349881
APP_0371,35,Self-Employed,18,3392763,0.5175624333866248,1,105649.46186587289,0.3736758336466398,0.5523932628113353,7290456.84243003,1595146.6162687575,29922021.489031468,217221.69263914664,5,0,0.567,707598.4768654843
APP_0372,44,Business,25,3943485,0.6155122149778988,1,44451.68376301258,0.13526619352074395,0.2052568254496686,3971599.142484793,5207800.167023691,12926739.003420249,390393.1801883708,3,8,0.5599999999999999,1154927.751087483
APP_0373,63,Self-Employed,8,2019269,0.7355449308737236,3,39732.743030916026,0.236121545158665,0.4535002891981894,4044679.437869842,427744.6636990357,18051277.00229129,154334.3125221186,5,8,0.6930000000000001,738926.5519113807
APP_0374,38,Salaried,6,921831,0.7165191814004113,2,8528.190098062647,0.11101631554672362,0.7830634297873502,1998060.7254515847,1574880.0336500409,3397845.0244438504,144464.5183488131,0,1,0.8,270489.3817838428
APP_0375,36,Salaried,22,1492778,0.8833269268145962,1,48501.34981216633,0.38988797915429885,0.6994678472218888,2090593.2224457595,394857.8088809159,11817738.028654976,122436.75294008447,3,1,0.63,473400.7774573806
APP_0376,60,Salaried,10,2274748,0.7403637367234153,2,37677.89429057144,0.1987625580885695,0.4310063274183643,2330737.3351866296,1310918.538804293,3465945.4619083935,257245.68070357956,5,8,0.77,1041958.0874337429
APP_0377,55,Business,23,2609101,0.6708214420343774,2,38679.49003737819,0.17789801178587503,0.5601141512097378,5369817.815729559,4875860.97766254,17033802.429893624,270606.2559893118,5,10,0.5599999999999999,583118.4439452342
APP_0378,36,Business,8,2636790,0.8917030638264282,0,29765.434753477228,0.1354621403455439,0.4719085074988647,6570436.072566348,4027546.6286896877,7556980.88387176,312670.9957465147,3,6,0.5599999999999999,322190.0305551626
APP_0379,47,Business,26,1981219,0.504518907191212,1,50687.03114969522,0.307005118463099,0.3035340177428454,1326604.7442981827,1467114.8398080245,11788138.920809845,272508.2370030182,0,10,0.7200000000000001,475463.7777576601
APP_0380,50,Business,19,444254,0.8328171079624567,1,7372.930072082869,0.19915444962790302,0.3703494842188344,968999.0030042112,821467.1818442321,3631905.0413018162,54364.78103822334,3,2,0.5599999999999999,112170.9849044045
APP_0381,59,Self-Employed,15,3672489,0.8711159907060404,0,107276.99072926598,0.35053172078968564,0.33947499731148856,8492301.705604805,2820123.0863609994,21384790.633420736,248625.5788635327,5,5,0.6237,1190650.5891414674
APP_0382,47,Salaried,5,1476334,0.9522217460673448,2,48606.52912117827,0.39508563065955216,0.6012086780922006,3847347.7183353673,1812594.098386309,6652503.4186173715,171351.66539415004,2,5,0.9,643006.0614341832
APP_0383,42,Self-Employed,3,4369594,0.850819493048317,2,85779.46299429295,0.23557189888385863,0.8605813998140616,4545905.798989236,3251733.602814963,8783239.845189178,610802.2316029517,1,1,0.7200000000000001,1187685.9688527505
APP_0384,26,Self-Employed,29,4394759,0.5616311108774295,2,138102.01662706435,0.3770910303670286,0.685952853404755,7950426.24118006,7013858.591673001,10062483.814697746,662033.2630141361,4,10,0.45360000000000006,1190272.9205379905
APP_0385,38,Business,2,4053461,0.6550352862884921,0,34195.321533057264,0.10123296077023738,0.8458698752166626,8989080.068966025,5146750.956709512,7230089.575540071,405452.11615254317,0,1,0.6400000000000001,1059039.220092702
